Date,Positive Case Count,DOW,New Cases,Cases Last 14 Days,Population,"Cases Per 100,000","Cases Last 14 Days Per 100,000",Location,County,Total Deaths,LTCF Deaths,Non-LTCF Deaths
2021-01-08,1695,4,34.0,507.0,78338,2164.0,647.0,Alameda,Alameda,,,
2021-01-09,1707,5,12.0,481.0,78338,2179.0,614.0,Alameda,Alameda,,,
2021-01-10,1728,6,21.0,487.0,78338,2206.0,622.0,Alameda,Alameda,,,
2021-01-11,1750,0,22.0,481.0,78338,2234.0,614.0,Alameda,Alameda,,,
2021-01-12,1781,1,31.0,465.0,78338,2273.0,594.0,Alameda,Alameda,,,
2021-01-13,1815,2,34.0,465.0,78338,2317.0,594.0,Alameda,Alameda,,,
2021-01-14,1874,3,59.0,500.0,78338,2392.0,638.0,Alameda,Alameda,,,
2021-01-15,1895,4,21.0,494.0,78338,2419.0,631.0,Alameda,Alameda,,,
2021-01-16,1909,5,14.0,487.0,78338,2437.0,622.0,Alameda,Alameda,,,
2021-01-17,1919,6,10.0,477.0,78338,2450.0,609.0,Alameda,Alameda,,,
2021-01-18,1938,0,19.0,426.0,78338,2474.0,544.0,Alameda,Alameda,,,
2021-01-19,1953,1,15.0,392.0,78338,2493.0,500.0,Alameda,Alameda,,,
2021-01-20,1971,2,18.0,361.0,78338,2516.0,461.0,Alameda,Alameda,,,
2021-01-21,1984,3,13.0,323.0,78338,2533.0,412.0,Alameda,Alameda,,,
2021-01-22,1991,4,7.0,296.0,78338,2542.0,378.0,Alameda,Alameda,,,
2021-01-23,1994,5,3.0,287.0,78338,2545.0,366.0,Alameda,Alameda,,,
2021-01-24,1999,6,5.0,271.0,78338,2552.0,346.0,Alameda,Alameda,,,
2021-01-25,2012,0,13.0,262.0,78338,2568.0,334.0,Alameda,Alameda,,,
2021-01-26,2023,1,11.0,242.0,78338,2582.0,309.0,Alameda,Alameda,,,
2021-01-27,2039,2,16.0,224.0,78338,2603.0,286.0,Alameda,Alameda,,,
2021-01-28,2053,3,14.0,179.0,78338,2621.0,228.0,Alameda,Alameda,,,
2021-01-29,2060,4,7.0,165.0,78338,2630.0,211.0,Alameda,Alameda,,,
2021-01-30,2069,5,9.0,160.0,78338,2641.0,204.0,Alameda,Alameda,,,
2021-01-31,2080,6,11.0,161.0,78338,2655.0,206.0,Alameda,Alameda,,,
2021-02-01,2100,0,20.0,162.0,78338,2681.0,207.0,Alameda,Alameda,,,
2021-02-02,2111,1,11.0,158.0,78338,2695.0,202.0,Alameda,Alameda,,,
2021-02-03,2125,2,14.0,154.0,78338,2713.0,197.0,Alameda,Alameda,,,
2021-02-04,2131,3,6.0,147.0,78338,2720.0,188.0,Alameda,Alameda,,,
2021-02-05,2139,4,8.0,148.0,78338,2730.0,189.0,Alameda,Alameda,,,
2021-02-06,2146,5,7.0,152.0,78338,2739.0,194.0,Alameda,Alameda,,,
2021-02-07,2151,6,5.0,152.0,78338,2746.0,194.0,Alameda,Alameda,,,
2021-02-08,2157,0,6.0,145.0,78338,2753.0,185.0,Alameda,Alameda,,,
2021-02-09,2165,1,8.0,142.0,78338,2764.0,181.0,Alameda,Alameda,,,
2021-02-10,2176,2,11.0,137.0,78338,2778.0,175.0,Alameda,Alameda,,,
2021-02-11,2180,3,4.0,127.0,78338,2783.0,162.0,Alameda,Alameda,,,
2021-02-12,2189,4,9.0,129.0,78338,2794.0,165.0,Alameda,Alameda,,,
2021-02-13,2193,5,4.0,124.0,78338,2799.0,158.0,Alameda,Alameda,,,
2021-02-14,2197,6,4.0,117.0,78338,2805.0,149.0,Alameda,Alameda,,,
2021-02-15,2200,0,3.0,100.0,78338,2808.0,128.0,Alameda,Alameda,,,
2021-02-16,2207,1,7.0,96.0,78338,2817.0,123.0,Alameda,Alameda,,,
2021-02-17,2211,2,4.0,86.0,78338,2822.0,110.0,Alameda,Alameda,,,
2021-02-18,2219,3,8.0,88.0,78338,2833.0,112.0,Alameda,Alameda,,,
2021-02-19,2225,4,6.0,86.0,78338,2840.0,110.0,Alameda,Alameda,,,
2021-02-20,2228,5,3.0,82.0,78338,2844.0,105.0,Alameda,Alameda,,,
2021-02-21,2231,6,3.0,80.0,78338,2848.0,102.0,Alameda,Alameda,,,
2021-02-22,2235,0,4.0,78.0,78338,2853.0,100.0,Alameda,Alameda,,,
2021-02-23,2238,1,3.0,73.0,78338,2857.0,93.0,Alameda,Alameda,,,
2021-02-24,2239,2,1.0,63.0,78338,2858.0,80.0,Alameda,Alameda,,,
2021-02-25,2240,3,1.0,60.0,78338,2859.0,77.0,Alameda,Alameda,,,
2021-02-26,2242,4,2.0,53.0,78338,2862.0,68.0,Alameda,Alameda,,,
2021-02-27,2242,5,0.0,49.0,78338,2862.0,63.0,Alameda,Alameda,,,
2021-02-28,2245,6,3.0,48.0,78338,2866.0,61.0,Alameda,Alameda,,,
2021-03-01,2250,0,5.0,50.0,78338,2872.0,64.0,Alameda,Alameda,,,
2021-03-02,2252,1,2.0,45.0,78338,2875.0,57.0,Alameda,Alameda,,,
2021-03-03,2256,2,4.0,45.0,78338,2880.0,57.0,Alameda,Alameda,,,
2021-03-04,2257,3,1.0,38.0,78338,2881.0,49.0,Alameda,Alameda,,,
2021-03-05,2264,4,7.0,39.0,78338,2890.0,50.0,Alameda,Alameda,,,
2021-03-06,2266,5,2.0,38.0,78338,2893.0,49.0,Alameda,Alameda,,,
2021-03-07,2267,6,1.0,36.0,78338,2894.0,46.0,Alameda,Alameda,,,
2021-03-08,2268,0,1.0,33.0,78338,2895.0,42.0,Alameda,Alameda,,,
2021-03-09,2268,1,0.0,30.0,78338,2895.0,38.0,Alameda,Alameda,,,
2021-03-10,2270,2,2.0,31.0,78338,2898.0,40.0,Alameda,Alameda,,,
2021-03-11,2271,3,1.0,31.0,78338,2899.0,40.0,Alameda,Alameda,,,
2021-03-12,2273,4,2.0,31.0,78338,2902.0,40.0,Alameda,Alameda,,,
2021-03-13,2275,5,2.0,33.0,78338,2904.0,42.0,Alameda,Alameda,,,
2021-03-14,2278,6,3.0,33.0,78338,2908.0,42.0,Alameda,Alameda,,,
2021-03-15,2279,0,1.0,29.0,78338,2909.0,37.0,Alameda,Alameda,,,
2021-03-16,2285,1,6.0,33.0,78338,2917.0,42.0,Alameda,Alameda,,,
2021-03-17,2285,2,0.0,29.0,78338,2917.0,37.0,Alameda,Alameda,,,
2021-03-18,2286,3,1.0,29.0,78338,2918.0,37.0,Alameda,Alameda,,,
2021-03-19,2289,4,3.0,25.0,78338,2922.0,32.0,Alameda,Alameda,,,
2021-03-20,2293,5,4.0,27.0,78338,2927.0,34.0,Alameda,Alameda,,,
2021-03-21,2294,6,1.0,27.0,78338,2928.0,34.0,Alameda,Alameda,,,
2021-03-22,2296,0,2.0,28.0,78338,2931.0,36.0,Alameda,Alameda,,,
2021-03-23,2298,1,2.0,30.0,78338,2933.0,38.0,Alameda,Alameda,,,
2021-03-24,2304,2,6.0,34.0,78338,2941.0,43.0,Alameda,Alameda,,,
2021-03-25,2309,3,5.0,38.0,78338,2947.0,49.0,Alameda,Alameda,,,
2021-03-26,2310,4,1.0,37.0,78338,2949.0,47.0,Alameda,Alameda,,,
2021-03-27,2311,5,1.0,36.0,78338,2950.0,46.0,Alameda,Alameda,,,
2021-03-28,2314,6,3.0,36.0,78338,2954.0,46.0,Alameda,Alameda,,,
2021-03-29,2319,0,5.0,40.0,78338,2960.0,51.0,Alameda,Alameda,,,
2021-03-30,2321,1,2.0,36.0,78338,2963.0,46.0,Alameda,Alameda,,,
2021-03-31,2325,2,4.0,40.0,78338,2968.0,51.0,Alameda,Alameda,,,
2021-04-01,2326,3,1.0,40.0,78338,2969.0,51.0,Alameda,Alameda,,,
2021-04-02,2326,4,0.0,37.0,78338,2969.0,47.0,Alameda,Alameda,,,
2021-04-03,2327,5,1.0,34.0,78338,2970.0,43.0,Alameda,Alameda,,,
2021-04-04,2330,6,3.0,36.0,78338,2974.0,46.0,Alameda,Alameda,,,
2021-04-05,2339,0,9.0,43.0,78338,2986.0,55.0,Alameda,Alameda,,,
2021-04-06,2344,1,5.0,46.0,78338,2992.0,59.0,Alameda,Alameda,,,
2021-04-07,2347,2,3.0,43.0,78338,2996.0,55.0,Alameda,Alameda,,,
2021-04-08,2349,3,2.0,40.0,78338,2999.0,51.0,Alameda,Alameda,,,
2021-04-09,2351,4,2.0,41.0,78338,3001.0,52.0,Alameda,Alameda,,,
2021-04-10,2353,5,2.0,42.0,78338,3004.0,54.0,Alameda,Alameda,,,
2021-04-11,2355,6,2.0,41.0,78338,3006.0,52.0,Alameda,Alameda,,,
2021-04-12,2358,0,3.0,39.0,78338,3010.0,50.0,Alameda,Alameda,,,
2021-04-13,2358,1,0.0,37.0,78338,3010.0,47.0,Alameda,Alameda,,,
2021-04-14,2360,2,2.0,35.0,78338,3013.0,45.0,Alameda,Alameda,,,
2021-04-15,2361,3,1.0,35.0,78338,3014.0,45.0,Alameda,Alameda,,,
2021-04-16,2362,4,1.0,36.0,78338,3015.0,46.0,Alameda,Alameda,,,
2021-04-17,2364,5,2.0,37.0,78338,3018.0,47.0,Alameda,Alameda,,,
2021-04-18,2365,6,1.0,35.0,78338,3019.0,45.0,Alameda,Alameda,,,
2021-04-19,2368,0,3.0,29.0,78338,3023.0,37.0,Alameda,Alameda,,,
2021-04-20,2369,1,1.0,25.0,78338,3024.0,32.0,Alameda,Alameda,,,
2021-04-21,2370,2,1.0,23.0,78338,3025.0,29.0,Alameda,Alameda,,,
2021-04-22,2370,3,0.0,21.0,78338,3025.0,27.0,Alameda,Alameda,,,
2021-04-23,2374,4,4.0,23.0,78338,3030.0,29.0,Alameda,Alameda,,,
2021-04-24,2377,5,3.0,24.0,78338,3034.0,31.0,Alameda,Alameda,,,
2021-04-25,2379,6,2.0,24.0,78338,3037.0,31.0,Alameda,Alameda,,,
2021-04-26,2382,0,3.0,24.0,78338,3041.0,31.0,Alameda,Alameda,,,
2021-04-27,2385,1,3.0,27.0,78338,3044.0,34.0,Alameda,Alameda,,,
2021-04-28,2386,2,1.0,26.0,78338,3046.0,33.0,Alameda,Alameda,,,
2021-04-29,2386,3,0.0,25.0,78338,3046.0,32.0,Alameda,Alameda,,,
2021-04-30,2389,4,3.0,27.0,78338,3050.0,34.0,Alameda,Alameda,,,
2021-05-01,2391,5,2.0,27.0,78338,3052.0,34.0,Alameda,Alameda,,,
2021-05-02,2397,6,6.0,32.0,78338,3060.0,41.0,Alameda,Alameda,,,
2021-05-03,2401,0,4.0,33.0,78338,3065.0,42.0,Alameda,Alameda,,,
2021-05-04,2406,1,5.0,37.0,78338,3071.0,47.0,Alameda,Alameda,,,
2021-05-05,2410,2,4.0,40.0,78338,3076.0,51.0,Alameda,Alameda,,,
2021-05-06,2412,3,2.0,42.0,78338,3079.0,54.0,Alameda,Alameda,,,
2021-05-07,2415,4,3.0,41.0,78338,3083.0,52.0,Alameda,Alameda,,,
2021-05-08,2418,5,3.0,41.0,78338,3087.0,52.0,Alameda,Alameda,,,
2021-05-09,2421,6,3.0,42.0,78338,3090.0,54.0,Alameda,Alameda,,,
2021-05-10,2422,0,1.0,40.0,78338,3092.0,51.0,Alameda,Alameda,,,
2021-05-11,2428,1,6.0,43.0,78338,3099.0,55.0,Alameda,Alameda,,,
2021-05-12,2430,2,2.0,44.0,78338,3102.0,56.0,Alameda,Alameda,,,
2021-05-13,2431,3,1.0,45.0,78338,3103.0,57.0,Alameda,Alameda,,,
2021-05-14,2432,4,1.0,43.0,78338,3104.0,55.0,Alameda,Alameda,,,
2021-05-15,2433,5,1.0,42.0,78338,3106.0,54.0,Alameda,Alameda,,,
2021-05-16,2434,6,1.0,37.0,78338,3107.0,47.0,Alameda,Alameda,,,
2021-05-17,2436,0,2.0,35.0,78338,3110.0,45.0,Alameda,Alameda,,,
2021-05-18,2438,1,2.0,32.0,78338,3112.0,41.0,Alameda,Alameda,,,
2021-05-19,2438,2,0.0,28.0,78338,3112.0,36.0,Alameda,Alameda,,,
2021-05-20,2439,3,1.0,27.0,78338,3113.0,34.0,Alameda,Alameda,,,
2021-05-21,2441,4,2.0,26.0,78338,3116.0,33.0,Alameda,Alameda,,,
2021-05-22,2441,5,0.0,23.0,78338,3116.0,29.0,Alameda,Alameda,,,
2021-05-23,2442,6,1.0,21.0,78338,3117.0,27.0,Alameda,Alameda,,,
2021-05-24,2445,0,3.0,23.0,78338,3121.0,29.0,Alameda,Alameda,,,
2021-05-25,2448,1,3.0,20.0,78338,3125.0,26.0,Alameda,Alameda,,,
2021-05-26,2449,2,1.0,19.0,78338,3126.0,24.0,Alameda,Alameda,,,
2021-05-27,2450,3,1.0,19.0,78338,3127.0,24.0,Alameda,Alameda,,,
2021-05-28,2454,4,4.0,22.0,78338,3133.0,28.0,Alameda,Alameda,,,
2021-05-29,2455,5,1.0,22.0,78338,3134.0,28.0,Alameda,Alameda,,,
2021-05-30,2456,6,1.0,22.0,78338,3135.0,28.0,Alameda,Alameda,,,
2021-05-31,2456,0,0.0,20.0,78338,3135.0,26.0,Alameda,Alameda,,,
2021-06-01,2458,1,2.0,20.0,78338,3138.0,26.0,Alameda,Alameda,,,
2021-06-02,2458,2,0.0,20.0,78338,3138.0,26.0,Alameda,Alameda,,,
2021-06-03,2458,3,0.0,19.0,78338,3138.0,24.0,Alameda,Alameda,,,
2021-06-04,2458,4,0.0,17.0,78338,3138.0,22.0,Alameda,Alameda,,,
2021-06-05,2458,5,0.0,17.0,78338,3138.0,22.0,Alameda,Alameda,,,
2021-06-06,2459,6,1.0,17.0,78338,3139.0,22.0,Alameda,Alameda,,,
2021-06-07,2461,0,2.0,16.0,78338,3142.0,20.0,Alameda,Alameda,,,
2021-06-08,2461,1,0.0,13.0,78338,3142.0,17.0,Alameda,Alameda,,,
2021-06-09,2463,2,2.0,14.0,78338,3144.0,18.0,Alameda,Alameda,,,
2021-06-10,2464,3,1.0,14.0,78338,3145.0,18.0,Alameda,Alameda,,,
2021-06-11,2465,4,1.0,11.0,78338,3147.0,14.0,Alameda,Alameda,,,
2021-06-12,2465,5,0.0,10.0,78338,3147.0,13.0,Alameda,Alameda,,,
2021-06-13,2466,6,1.0,10.0,78338,3148.0,13.0,Alameda,Alameda,,,
2021-06-14,2467,0,1.0,11.0,78338,3149.0,14.0,Alameda,Alameda,,,
2021-06-15,2473,1,6.0,15.0,78338,3157.0,19.0,Alameda,Alameda,,,
2021-06-16,2476,2,3.0,18.0,78338,3161.0,23.0,Alameda,Alameda,,,
2021-06-17,2480,3,4.0,22.0,78338,3166.0,28.0,Alameda,Alameda,,,
2021-06-18,2480,4,0.0,22.0,78338,3166.0,28.0,Alameda,Alameda,,,
2021-06-19,2481,5,1.0,23.0,78338,3167.0,29.0,Alameda,Alameda,,,
2021-06-20,2481,6,0.0,22.0,78338,3167.0,28.0,Alameda,Alameda,,,
2021-06-21,2485,0,4.0,24.0,78338,3172.0,31.0,Alameda,Alameda,,,
2021-06-22,2489,1,4.0,28.0,78338,3177.0,36.0,Alameda,Alameda,,,
2021-06-23,2490,2,1.0,27.0,78338,3179.0,34.0,Alameda,Alameda,,,
2021-06-24,2493,3,3.0,29.0,78338,3182.0,37.0,Alameda,Alameda,,,
2021-06-25,2496,4,3.0,31.0,78338,3186.0,40.0,Alameda,Alameda,,,
2021-06-26,2500,5,4.0,35.0,78338,3191.0,45.0,Alameda,Alameda,,,
2021-06-27,2504,6,4.0,38.0,78338,3196.0,49.0,Alameda,Alameda,,,
2021-06-28,2508,0,4.0,41.0,78338,3202.0,52.0,Alameda,Alameda,,,
2021-06-29,2509,1,1.0,36.0,78338,3203.0,46.0,Alameda,Alameda,,,
2021-06-30,2510,2,1.0,34.0,78338,3204.0,43.0,Alameda,Alameda,,,
2021-07-01,2518,3,8.0,38.0,78338,3214.0,49.0,Alameda,Alameda,,,
2021-07-02,2522,4,4.0,42.0,78338,3219.0,54.0,Alameda,Alameda,,,
2021-07-03,2527,5,5.0,46.0,78338,3226.0,59.0,Alameda,Alameda,,,
2021-07-04,2527,6,0.0,46.0,78338,3226.0,59.0,Alameda,Alameda,,,
2021-07-05,2530,0,3.0,45.0,78338,3230.0,57.0,Alameda,Alameda,,,
2021-07-06,2536,1,6.0,47.0,78338,3237.0,60.0,Alameda,Alameda,,,
2021-07-07,2544,2,8.0,54.0,78338,3247.0,69.0,Alameda,Alameda,,,
2021-07-08,2555,3,11.0,62.0,78338,3262.0,79.0,Alameda,Alameda,,,
2021-07-09,2565,4,10.0,69.0,78338,3274.0,88.0,Alameda,Alameda,,,
2021-07-10,2571,5,6.0,71.0,78338,3282.0,91.0,Alameda,Alameda,,,
2021-07-11,2577,6,6.0,73.0,78338,3290.0,93.0,Alameda,Alameda,,,
2021-07-12,2582,0,5.0,74.0,78338,3296.0,94.0,Alameda,Alameda,,,
2021-07-13,2596,1,14.0,87.0,78338,3314.0,111.0,Alameda,Alameda,,,
2021-07-14,2602,2,6.0,92.0,78338,3322.0,117.0,Alameda,Alameda,,,
2021-07-15,2610,3,8.0,92.0,78338,3332.0,117.0,Alameda,Alameda,,,
2021-07-16,2619,4,9.0,97.0,78338,3343.0,124.0,Alameda,Alameda,,,
2021-07-17,2630,5,11.0,103.0,78338,3357.0,131.0,Alameda,Alameda,,,
2021-07-18,2639,6,9.0,112.0,78338,3369.0,143.0,Alameda,Alameda,,,
2021-07-19,2651,0,12.0,121.0,78338,3384.0,154.0,Alameda,Alameda,,,
2021-07-20,2666,1,15.0,130.0,78338,3403.0,166.0,Alameda,Alameda,,,
2021-07-21,2680,2,14.0,136.0,78338,3421.0,174.0,Alameda,Alameda,,,
2021-07-22,2691,3,11.0,136.0,78338,3435.0,174.0,Alameda,Alameda,,,
2021-07-23,2698,4,7.0,133.0,78338,3444.0,170.0,Alameda,Alameda,,,
2021-07-24,2705,5,7.0,134.0,78338,3453.0,171.0,Alameda,Alameda,,,
2021-07-25,2718,6,13.0,141.0,78338,3470.0,180.0,Alameda,Alameda,,,
2021-07-26,2735,0,17.0,153.0,78338,3491.0,195.0,Alameda,Alameda,,,
2021-07-27,2753,1,18.0,157.0,78338,3514.0,200.0,Alameda,Alameda,,,
2021-07-28,2761,2,8.0,159.0,78338,3524.0,203.0,Alameda,Alameda,,,
2021-07-29,2776,3,15.0,166.0,78338,3544.0,212.0,Alameda,Alameda,,,
2021-07-30,2790,4,14.0,171.0,78338,3561.0,218.0,Alameda,Alameda,,,
2021-07-31,2801,5,11.0,171.0,78338,3576.0,218.0,Alameda,Alameda,,,
2021-08-01,2817,6,16.0,178.0,78338,3596.0,227.0,Alameda,Alameda,,,
2021-08-02,2829,0,12.0,178.0,78338,3611.0,227.0,Alameda,Alameda,,,
2021-08-03,2846,1,17.0,180.0,78338,3633.0,230.0,Alameda,Alameda,,,
2021-08-04,2868,2,22.0,188.0,78338,3661.0,240.0,Alameda,Alameda,,,
2021-08-05,2897,3,29.0,206.0,78338,3698.0,263.0,Alameda,Alameda,,,
2021-08-06,2925,4,28.0,227.0,78338,3734.0,290.0,Alameda,Alameda,,,
2021-08-07,2940,5,15.0,235.0,78338,3753.0,300.0,Alameda,Alameda,,,
2021-08-08,2951,6,11.0,233.0,78338,3767.0,297.0,Alameda,Alameda,,,
2021-08-09,2972,0,21.0,237.0,78338,3794.0,303.0,Alameda,Alameda,,,
2021-08-10,3003,1,31.0,250.0,78338,3833.0,319.0,Alameda,Alameda,,,
2021-08-11,3021,2,18.0,260.0,78338,3856.0,332.0,Alameda,Alameda,,,
2021-08-12,3040,3,19.0,264.0,78338,3881.0,337.0,Alameda,Alameda,,,
2021-08-13,3062,4,22.0,272.0,78338,3909.0,347.0,Alameda,Alameda,,,
2021-08-14,3076,5,14.0,275.0,78338,3927.0,351.0,Alameda,Alameda,,,
2021-08-15,3086,6,10.0,269.0,78338,3939.0,343.0,Alameda,Alameda,,,
2021-08-16,3106,0,20.0,277.0,78338,3965.0,354.0,Alameda,Alameda,,,
2021-08-17,3121,1,15.0,275.0,78338,3984.0,351.0,Alameda,Alameda,,,
2021-08-18,3130,2,9.0,262.0,78338,3996.0,334.0,Alameda,Alameda,,,
2021-08-19,3147,3,17.0,250.0,78338,4017.0,319.0,Alameda,Alameda,,,
2021-08-20,3162,4,15.0,237.0,78338,4036.0,303.0,Alameda,Alameda,,,
2021-08-21,3167,5,5.0,227.0,78338,4043.0,290.0,Alameda,Alameda,,,
2021-08-22,3170,6,3.0,219.0,78338,4047.0,280.0,Alameda,Alameda,,,
2021-08-23,3179,0,9.0,207.0,78338,4058.0,264.0,Alameda,Alameda,,,
2021-08-24,3194,1,15.0,191.0,78338,4077.0,244.0,Alameda,Alameda,,,
2021-08-25,3204,2,10.0,183.0,78338,4090.0,234.0,Alameda,Alameda,,,
2021-08-26,3215,3,11.0,175.0,78338,4104.0,223.0,Alameda,Alameda,,,
2021-08-27,3223,4,8.0,161.0,78338,4114.0,206.0,Alameda,Alameda,,,
2021-08-28,3232,5,9.0,156.0,78338,4126.0,199.0,Alameda,Alameda,,,
2021-08-29,3236,6,4.0,150.0,78338,4131.0,191.0,Alameda,Alameda,,,
2021-08-30,3247,0,11.0,141.0,78338,4145.0,180.0,Alameda,Alameda,,,
2021-08-31,3254,1,7.0,133.0,78338,4154.0,170.0,Alameda,Alameda,,,
2021-09-01,3259,2,5.0,129.0,78338,4160.0,165.0,Alameda,Alameda,,,
2021-09-02,3265,3,6.0,118.0,78338,4168.0,151.0,Alameda,Alameda,,,
2021-09-03,3274,4,9.0,112.0,78338,4179.0,143.0,Alameda,Alameda,,,
2021-09-04,3277,5,3.0,110.0,78338,4183.0,140.0,Alameda,Alameda,,,
2021-09-05,3280,6,3.0,110.0,78338,4187.0,140.0,Alameda,Alameda,,,
2021-09-06,3286,0,6.0,107.0,78338,4195.0,137.0,Alameda,Alameda,,,
2021-09-07,3293,1,7.0,99.0,78338,4204.0,126.0,Alameda,Alameda,,,
2021-09-08,3304,2,11.0,100.0,78338,4218.0,128.0,Alameda,Alameda,,,
2021-09-09,3312,3,8.0,97.0,78338,4228.0,124.0,Alameda,Alameda,,,
2021-09-10,3321,4,9.0,98.0,78338,4239.0,125.0,Alameda,Alameda,,,
2021-09-11,3327,5,6.0,95.0,78338,4247.0,121.0,Alameda,Alameda,,,
2021-09-12,3330,6,3.0,94.0,78338,4251.0,120.0,Alameda,Alameda,,,
2021-09-13,3336,0,6.0,89.0,78338,4258.0,114.0,Alameda,Alameda,,,
2021-09-14,3350,1,14.0,96.0,78338,4276.0,123.0,Alameda,Alameda,,,
2021-09-15,3356,2,6.0,97.0,78338,4284.0,124.0,Alameda,Alameda,,,
2021-09-16,3361,3,5.0,96.0,78338,4290.0,123.0,Alameda,Alameda,,,
2021-09-17,3368,4,7.0,94.0,78338,4299.0,120.0,Alameda,Alameda,,,
2021-09-18,3374,5,6.0,97.0,78338,4307.0,124.0,Alameda,Alameda,,,
2021-09-19,3380,6,6.0,100.0,78338,4315.0,128.0,Alameda,Alameda,,,
2021-09-20,3386,0,6.0,100.0,78338,4322.0,128.0,Alameda,Alameda,,,
2021-09-21,3396,1,10.0,103.0,78338,4335.0,131.0,Alameda,Alameda,,,
2021-09-22,3404,2,8.0,100.0,78338,4345.0,128.0,Alameda,Alameda,,,
2021-09-23,3412,3,8.0,100.0,78338,4355.0,128.0,Alameda,Alameda,,,
2021-09-24,3417,4,5.0,96.0,78338,4362.0,123.0,Alameda,Alameda,,,
2021-09-25,3421,5,4.0,94.0,78338,4367.0,120.0,Alameda,Alameda,,,
2021-09-26,3423,6,2.0,93.0,78338,4370.0,119.0,Alameda,Alameda,,,
2021-09-27,3433,0,10.0,97.0,78338,4382.0,124.0,Alameda,Alameda,,,
2021-09-28,3439,1,6.0,89.0,78338,4390.0,114.0,Alameda,Alameda,,,
2021-09-29,3444,2,5.0,88.0,78338,4396.0,112.0,Alameda,Alameda,,,
2021-09-30,3454,3,10.0,93.0,78338,4409.0,119.0,Alameda,Alameda,,,
2021-10-01,3461,4,7.0,93.0,78338,4418.0,119.0,Alameda,Alameda,,,
2021-10-02,3463,5,2.0,89.0,78338,4421.0,114.0,Alameda,Alameda,,,
2021-10-03,3467,6,4.0,87.0,78338,4426.0,111.0,Alameda,Alameda,,,
2021-10-04,3471,0,4.0,85.0,78338,4431.0,109.0,Alameda,Alameda,,,
2021-10-05,3474,1,3.0,78.0,78338,4435.0,100.0,Alameda,Alameda,,,
2021-10-06,3478,2,4.0,74.0,78338,4440.0,94.0,Alameda,Alameda,,,
2021-10-07,3483,3,5.0,71.0,78338,4446.0,91.0,Alameda,Alameda,,,
2021-10-08,3487,4,4.0,70.0,78338,4451.0,89.0,Alameda,Alameda,,,
2021-10-09,3489,5,2.0,68.0,78338,4454.0,87.0,Alameda,Alameda,,,
2021-10-10,3493,6,4.0,70.0,78338,4459.0,89.0,Alameda,Alameda,,,
2021-10-11,3497,0,4.0,64.0,78338,4464.0,82.0,Alameda,Alameda,,,
2021-10-12,3502,1,5.0,63.0,78338,4470.0,80.0,Alameda,Alameda,,,
2021-10-13,3505,2,3.0,61.0,78338,4474.0,78.0,Alameda,Alameda,,,
2021-10-14,3508,3,3.0,54.0,78338,4478.0,69.0,Alameda,Alameda,,,
2021-10-15,3513,4,5.0,52.0,78338,4484.0,66.0,Alameda,Alameda,,,
2021-10-16,3518,5,5.0,55.0,78338,4491.0,70.0,Alameda,Alameda,,,
2021-10-17,3523,6,5.0,56.0,78338,4497.0,71.0,Alameda,Alameda,,,
2021-10-18,3527,0,4.0,56.0,78338,4502.0,71.0,Alameda,Alameda,,,
2021-10-19,3531,1,4.0,57.0,78338,4507.0,73.0,Alameda,Alameda,,,
2021-10-20,3534,2,3.0,56.0,78338,4511.0,71.0,Alameda,Alameda,,,
2021-10-21,3537,3,3.0,54.0,78338,4515.0,69.0,Alameda,Alameda,,,
2021-10-22,3543,4,6.0,56.0,78338,4523.0,71.0,Alameda,Alameda,,,
2021-10-23,3544,5,1.0,55.0,78338,4524.0,70.0,Alameda,Alameda,,,
2021-10-24,3549,6,5.0,56.0,78338,4530.0,71.0,Alameda,Alameda,,,
2021-10-25,3553,0,4.0,56.0,78338,4535.0,71.0,Alameda,Alameda,,,
2021-10-26,3559,1,6.0,57.0,78338,4543.0,73.0,Alameda,Alameda,,,
2021-10-27,3566,2,7.0,61.0,78338,4552.0,78.0,Alameda,Alameda,,,
2021-10-28,3569,3,3.0,61.0,78338,4556.0,78.0,Alameda,Alameda,,,
2021-10-29,3574,4,5.0,61.0,78338,4562.0,78.0,Alameda,Alameda,,,
2021-10-30,3582,5,8.0,64.0,78338,4572.0,82.0,Alameda,Alameda,,,
2021-10-31,3585,6,3.0,62.0,78338,4576.0,79.0,Alameda,Alameda,,,
2021-11-01,3589,0,4.0,62.0,78338,4581.0,79.0,Alameda,Alameda,,,
2021-11-02,3595,1,6.0,64.0,78338,4589.0,82.0,Alameda,Alameda,,,
2021-11-03,3600,2,5.0,66.0,78338,4595.0,84.0,Alameda,Alameda,,,
2021-11-04,3609,3,9.0,72.0,78338,4607.0,92.0,Alameda,Alameda,,,
2021-11-05,3612,4,3.0,69.0,78338,4611.0,88.0,Alameda,Alameda,,,
2021-11-06,3616,5,4.0,72.0,78338,4616.0,92.0,Alameda,Alameda,,,
2021-11-07,3618,6,2.0,69.0,78338,4618.0,88.0,Alameda,Alameda,,,
2021-11-08,3625,0,7.0,72.0,78338,4627.0,92.0,Alameda,Alameda,,,
2021-11-09,3631,1,6.0,72.0,78338,4635.0,92.0,Alameda,Alameda,,,
2021-11-10,3636,2,5.0,70.0,78338,4641.0,89.0,Alameda,Alameda,,,
2021-11-11,3641,3,5.0,72.0,78338,4648.0,92.0,Alameda,Alameda,,,
2021-11-12,3650,4,9.0,76.0,78338,4659.0,97.0,Alameda,Alameda,,,
